Grapheme	IPA	SCA	TYPES	FREQUENCY	CODEPOINTS	EXAMPLES	LANGUAGES
³⁵|	³⁵ +	2 _	Tone Marker	8	U+00B3 U+2075 U+007C	"ja³⁵|tsi⁵³,kɔ³⁵|nɛn³¹vɔ̃³¹,lo³⁵|tsi⁴⁴"	BijiangNusu,DaliBai,Maru,Muya,ShuikuiHani,TaobaPumi,YajiangQueyu
³⁵◦	³⁵ +	2 _	Tone Marker	2	U+00B3 U+2075 U+25E6	"tɑ³¹◦li³⁵◦sɑ̆ŋ,tə³⁵◦ȵi⁵⁵"	Kaman,YajiangQueyu
¹³$	¹³	2	Tone	1384	U+00B9 U+00B3 U+0024	"kriʔ¹³,kɒ¹³,nə¹³ly¹³"	Achang,DafangYi,DazhaiHani,Guiqiong,KhamsTibetan,LhasaTibetan,LijiangNaxi,MamaTshona,MotuoTsangla,NanjianYi,QinghuaPumi,TaopingQiang,YongningNaxi
¹³-	¹³ +	2 _	Tone Marker	11	U+00B9 U+00B3 U+002D	"khəp⁵³tuŋ¹³-taŋ⁵⁵,lɛʔ¹³-la⁵³po⁵³,ɕa⁵³la¹³-cap¹³"	LhasaTibetan
¹³|	¹³ +	2 _	Tone Marker	5	U+00B9 U+00B3 U+007C	"ja¹³|tse⁵³,lɔ¹³|sᴀr⁵⁵thoʔ⁵³,nə¹³|stʃɯu⁵⁵"	KhamsTibetan,LhasaTibetan,MamaTshona,QinghuaPumi
¹³◦	¹³ +	2 _	Tone Marker	1	U+00B9 U+00B3 U+25E6	"⁵³ȵe¹³◦bo⁵³"	KhamsTibetan
¹¹$	¹¹	1	Tone	170	U+00B9 U+00B9 U+0024	"a³³ɣaŋ¹¹,heʴn³³tak¹¹,zᴀ²¹zi³⁵si¹¹"	BlackLahu,Sulong
¹⁵$	¹⁵	2	Tone	88	U+00B9 U+2075 U+0024	"khaŋ⁵⁵tɕi¹⁵,khø̃¹⁵,tʂum¹⁵"	LhasaTibetan
¹⁵-	¹⁵ +	2 _	Tone Marker	6	U+00B9 U+2075 U+002D	"jaŋ¹⁵-thak¹³pa,tho¹³tam¹⁵-tɕhɛʔ¹³,tɕhu⁵³kỹ¹⁵-tʂum¹⁵"	LhasaTibetan
ă̱̱	ă̠/a	A	Vowel	1	U+0103 U+0331 U+0331	"kă̱̱⁵⁵la⁵⁵ta̱³³"	Jingpho
ŋs$	ŋ s	N S	Consonant Consonant	3	U+014B U+0073 U+0024	"gaŋs,gdaŋs,spuŋs"	WrittenTibetan
ŋ|$	ŋ	N	Consonant	2	U+014B U+007C U+0024	"dʑu dʑaŋ|,ko noŋ|"	BokarLhoba
ŋ̩$	ŋ̍	N	Consonant	1	U+014B U+0329 U+0024	"ta ɦoŋ̩"	BokarLhoba
ŏ̱̆	ŏ̠/o	U	Vowel	2	U+014F U+0331 U+0306	"lŏ̱̆⁵⁵mo⁵⁵kau²¹khjap⁵⁵,lŏ̱̆⁵⁵mo⁵⁵ʃit⁵⁵khjap⁵⁵"	Atsi
ŏ̱̱	ŏ̠/o	U	Vowel	1	U+014F U+0331 U+0331	"lŏ̱̱⁵⁵mo⁵⁵mji²¹khjap⁵⁵"	Atsi
ȶɕh	tɕʰ	C	Consonant	1	U+0236 U+0255 U+0068	"ŋkhɯu ma ȶɕhi je"	DanbaErgong
ɐʴ$	ɐ˞	E	Vowel	1	U+0250 U+02B4 U+0024	"sŋɐʴ"	MaerkangrGyalrong
ɑɪ̃	ɑ̃ i	A I	Vowel Vowel	2	U+0251 U+026A U+0303	"phɑ⁵³jɑũ⁵⁵tɑɪ̃²²,tɑɪ̃²²"	RangoonBurmese
ɑʴ$	ɑ˞	A	Vowel	7	U+0251 U+02B4 U+0024	"qɑʴqɑʴ,səqɑʴ,tɑʴ"	MawoQiang
ɑ̃ʴ	ɑ̃˞	A	Vowel	5	U+0251 U+0303 U+02B4	"hɑ̃ʴ³⁵tɕhe³⁵,hɑ̃ʴ³⁵tʂu³⁵,kuɑ̃ʴ⁵³ ɑ̃ʴ³¹"	BijiangNusu
ɑ̄ʴ	ɑ̄˞/ɑ˞	A	Vowel	1	U+0251 U+0304 U+02B4	"ɹɑ̱⁵³xɑ̄ʴ⁵⁵ɹɑ̱⁵³khue³⁵"	BijiangNusu
ɑ̆ʴ	ɑ˞̆/ɑ˞	A	Vowel	13	U+0251 U+0306 U+02B4	"lɯ³¹sɑ̆ʴ⁵⁵pɯ³¹ŋɑ⁵³ni⁵³,lɯ³¹sɑ̆ʴ⁵⁵ɑ³¹sɯ̆ɯ⁵³ni⁵³,mɑ̆ʴ⁵⁵kɯ⁵⁵"	Trung
ɑ̱ʴ	ɑ˞̠/ɑ˞	A	Vowel	6	U+0251 U+0331 U+02B4	"dɑ⁵⁵bɑ³¹tʂɑ̱ʴ⁵⁵,sɑ̱ʴ⁵⁵tɕi̱³¹,ʔmɑ̱ʴ³⁵ʔmɑ̱ʴ⁵³"	BijiangNusu
ɔ̃ʴ	ɔ̃˞	U	Vowel	1	U+0254 U+0303 U+02B4	"xuɔ̃ʴ³¹tɑ⁵⁵ɑ³¹"	BijiangNusu
ɔ̱̃	ɔ̠̃/ɔ̃	U	Vowel	15	U+0254 U+0331 U+0303	"a³¹tsɔ̱̃³¹,kjɔ̱̃³¹,lɔ̱̃³¹mɔi³¹"	Maru
ə:$	əː	E	Vowel	1	U+0259 U+003A U+0024	"gə:"	BokarLhoba
əʴ$	ə˞	E	Vowel	20	U+0259 U+02B4 U+0024	"qhə qhəʴ,ɦa məʴ,ʐɛ məʴ"	DanbaErgong,MawoQiang,Sulong
əː$	əː	E	Vowel	13	U+0259 U+02D0 U+0024	"ȵe |məː,ə pəː,ɦo məː"	BokarLhoba
əːʴ	ə˞ː	E	Vowel	1	U+0259 U+02D0 U+02B4	"wuk nəːʴ bu"	MawoQiang
ə̃ʴ	ə̃˞	E	Vowel	35	U+0259 U+0303 U+02B4	"shuə̃ʴ⁵³,tsə̃ʴ⁵⁵,uə̃ʴ⁵³"	BijiangNusu
ɛʴ$	ɛ˞	E	Vowel	13	U+025B U+02B4 U+0024	"kɛʴ◦kɛʴ,skiaʴkɛʴ,wdzɛʴ"	DanbaErgong
ɛː$	ɛː	E	Vowel	21	U+025B U+02D0 U+0024	"jup kɛː,ko lɛː,lɛː"	BokarLhoba
ɛ̃$	ɛ̃	E	Vowel	1	U+025B U+0303 U+0024	"sbiɛ̃"	QinghuaPumi
ɛ̱ʴ	ɛ˞̠/ɛ˞	E	Vowel	5	U+025B U+0331 U+02B4	"mɛ̱ʴ⁵⁵,phɛ̱ʴ³³da⁵⁵bo³³,tɕhi³³nɛ̱ʴ³⁵"	Namuyi
ɛ̱̃	ɛ̠̃/ɛ˞	E	Vowel	5	U+025B U+0331 U+0303	"khŭ³⁵lɛ̱̃³⁵,nɛ̱̃³¹,nɛ̱̃⁵⁵"	Maru
ɯ|$	ɯ	I	Vowel	1	U+026F U+007C U+0024	"kɯ nɯ|"	BokarLhoba
ɯʴ$	ɯ˞	I	Vowel	2	U+026F U+02B4 U+0024	"ndʑɯʴ,wtɕhɯʴ◦wtɕhɯʴ"	DanbaErgong
ɯː$	ɯː	I	Vowel	12	U+026F U+02D0 U+0024	"mɯ |kɯː,ɕa rɯː,ɦɯk rɯː"	BokarLhoba
ɯ̆ʴ	ɯ˞̆/ɯ˞	I	Vowel	4	U+026F U+0306 U+02B4	"duŋ⁵⁵bɯ̆ʴ⁵³,gɯ̆ʴ⁵⁵,pɯ̆ʴ⁵⁵kɔ̆ʔ⁵⁵"	Trung
ˌv̱	v̠̩	B	Consonant	1	U+02CC U+0076 U+0331	"tˌv̱³¹ v̱³¹"	ShuikuiHani
ᴀ̱̃	ã̠/ã	A	Vowel	1	U+1D00 U+0331 U+0303	"ʑĩ̱²¹xᴀ̱̃²¹"	NanhuaYi
ẽɪ̃	ẽ ɪ	E I	Vowel Vowel	6	U+1EBD U+026A U+0303	"tʂhẽɪ̃⁵⁵thuŋ²¹,ɑ⁵⁵ʂẽɪ̃²¹,ʑi³³sẽɪ̃³³"	NanjianYi
⁴²$	⁴²	3	Tone	554	U+2074 U+00B2 U+0024	"kɛ⁴²to⁴²,tsi⁴²,tɕi⁴²"	BijiangBai,BlackLahu,DaliBai,JianchuanBai,Jinuo
⁴²|	⁴² +	3 _	Tone Marker	1	U+2074 U+00B2 U+007C	"la⁴²|sũa³⁵"	Jinuo
⁴¹$	⁴¹	3	Tone	82	U+2074 U+00B9 U+0024	"pɯ⁴¹,tʃhi³³zɑ⁴¹,tʃhi⁴⁴lɛ⁴¹"	Lisu
⁴¹|	⁴¹ +	3 _	Tone Marker	2	U+2074 U+00B9 U+007C	"tho⁴¹|lɑ³³,tho⁴¹|lɑ³³mo³¹"	Lisu
⁴⁴$	⁴⁴	5	Tone	1237	U+2074 U+2074 U+0024	"meʴ³¹ɕi⁴⁴,nɐ⁴⁴pɐ⁴⁴,tseʴ³⁵tsi⁴⁴"	BijiangBai,DafangYi,DaliBai,JianchuanBai,Jingpho,Jinuo,Lisu,NanjianYi,RangoonBurmese,XideYi,YongningNaxi
⁴⁴◦	⁴⁴ +	5 _	Tone Marker	1	U+2074 U+2074 U+25E6	"he³³◦tsɿ̄ khɯ⁴⁴◦khɯ³³"	XideYi
⁵³$	⁵³	3	Tone	5182	U+2075 U+00B3 U+0024	"mɐ⁵³ba⁵³,ni⁵³tshi³³te⁵³,xiã³⁵tʂə⁵³"	AmdoTibetanBlabrang,Anong,BijiangNusu,BlackLahu,DaliBai,Darang,DazhaiHani,Ersu,Guiqiong,Idu,Kaman,KhamsTibetan,LhasaTibetan,MaerkangrGyalrong,MamaTshona,MileYi,Muya,Namuyi,NanjianYi,RangoonBurmese,Sulong,TaobaPumi,Trung,Tujia,Xumi,YajiangQueyu
⁵³-	⁵³ +	3 _	Tone Marker	23	U+2075 U+00B3 U+002D	"cɛ¹⁵ka⁵³-thop⁵³,sop¹³tɕøʔ⁵³-cap¹³,tɕak⁵³tɕaʔ⁵³-tɕhɛʔ¹³"	LhasaTibetan
⁵³|	⁵³ +	3 _	Tone Marker	1	U+2075 U+00B3 U+007C	"mɑ⁵³|jɑ⁵⁵"	RangoonBurmese
⁵³¹	³¹ +	3 _	Tone Marker	1	U+2075 U+00B3 U+00B9	"jɑ⁵³¹mo⁵⁵"	Kaman
⁵³◦	⁵³ +	3 _	Tone Marker	3	U+2075 U+00B3 U+25E6	"sŋo⁵³◦tshal,ɑ³¹◦sɯ̆m⁵³◦tsɑ̆l,ɹɑ̆u⁵³◦ɹɑŋ⁵⁵"	Kaman,Trung,WrittenTibetan
⁵¹$	⁵¹	3	Tone	283	U+2075 U+00B9 U+0024	"la̱i⁵¹,mă⁵⁵ti̱⁵¹,ti¹³u⁵¹"	Achang,Atsi,CaiyuanHani,DazhaiHani,Jingpho,KhamsTibetan,Lisu,TaopingQiang
⁵⁴$	⁵⁴	3	Tone	118	U+2075 U+2074 U+0024	"fᴀ⁵⁴,tshᴀ²¹tshe⁵⁴,ᴀ³⁵khɛ³³tsᴀ⁵⁴"	BlackLahu
⁵⁵$	⁵⁵	5	Tone	12621	U+2075 U+2075 U+0024	"guɛ⁵⁵βɐ⁵⁵,si⁵⁵gɑ⁵⁵əʴ⁵⁵gɑ⁵⁵,ɕɯŋ⁵⁵vɛn⁵⁵"	Achang,Anong,Atsi,BijiangBai,BijiangNusu,BlackLahu,CaiyuanHani,DafangYi,DaliBai,DanbaErgong,Darang,DazhaiHani,Ersu,Guiqiong,Idu,JianchuanBai,Jingpho,Jinuo,Kaman,KhamsTibetan,LhasaTibetan,LijiangNaxi,Lisu,MamaTshona,Maru,MileYi,MojiangYi,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,RangoonBurmese,ShuikuiHani,TaobaPumi,TaopingQiang,Trung,Tujia,XideYi,Xumi,YajiangQueyu,YongningNaxi
⁵⁵-	⁵⁵ +	5 _	Tone Marker	10	U+2075 U+2075 U+002D	"pam⁵⁵pa⁵⁵-təp⁵³,ŋɛ¹⁵tsø⁵⁵-tɕhɛʔ¹³,ȵiŋ⁵⁵-tɕe¹³po⁵³"	LhasaTibetan
⁵⁵|	⁵⁵ +	5 _	Tone Marker	36	U+2075 U+2075 U+007C	"khe⁵⁵|xø²⁴,mau²¹tho⁵⁵|li⁵⁵,tho⁵⁵|li⁵⁵"	Anong,Atsi,BijiangBai,BijiangNusu,DaliBai,Darang,DazhaiHani,Ersu,Guiqiong,Idu,JianchuanBai,Jingpho,MojiangYi,Namuyi,NanjianYi,Tujia,Xumi,YajiangQueyu
⁵⁵◦	⁵⁵ +	5 _	Tone Marker	9	U+2075 U+2075 U+25E6	"my⁵⁵◦ʑyɛ³³◦əʴ⁵⁵◦mi,ɑ nɑ⁵⁵◦ju²²,ɬẽ⁵⁵◦d"	DazhaiHani,Idu,Lisu,RangoonBurmese,Xumi,YajiangQueyu
3³¹$	³³¹	6	Tone	1	U+0033 U+00B3 U+00B9 U+0024	"phe³³l3³¹"	LijiangNaxi
^a̱u	a̠/a u	A Y	Vowel Vowel	5	U+005E U+0061 U+0331 U+0075	"a̱u³⁵khau⁵⁵,a̱u³⁵thap⁵⁵,a̱uŋ³¹"	Maru
^hsw	sʷʰ	S	Consonant	6	U+005E U+0068 U+0073 U+0077	"hswe²mjo³,hswɑi³,hswɛ⁵⁵"	RangoonBurmese,WrittenBurmese
^iɑu	j ɑ u	J A Y	Consonant Vowel Vowel	2	U+005E U+0069 U+0251 U+0075	"iɑu⁵⁵pɑ³¹,iɑu⁵⁵ʂən⁵¹"	TaopingQiang
^khs	kʰ s	K S	Consonant Consonant	10	U+005E U+006B U+0068 U+0073	"khsi tiu,khsiɑʴquəʴ,khsər"	MaerkangrGyalrong,MawoQiang
^khw	kʰ w	K W	Consonant Consonant	10	U+005E U+006B U+0068 U+0077	"khwɑ²,khwɑ²²,khwɛ⁵⁵"	RangoonBurmese,WrittenBurmese
^khɕ	kʰ ɕ	K S	Consonant Consonant	6	U+005E U+006B U+0068 U+0255	"khɕam tɕhi,khɕaq,khɕɑ qhuɑ"	MawoQiang
^khʂ	kʰ ʂ	K S	Consonant Consonant	7	U+005E U+006B U+0068 U+0282	"khʂi,khʂɯ,khʂɯ khʂɯ"	DanbaErgong,MaerkangrGyalrong,MawoQiang
^khʐ	kʰ ʐ	K S	Consonant Consonant	10	U+005E U+006B U+0068 U+0290	"khʐua³¹,khʐək⁵⁵,khʐəŋ⁵⁵"	Achang
^khʒ	kʰ ʒ	K S	Consonant Consonant	16	U+005E U+006B U+0068 U+0292	"khʒap³¹,khʒu³³ta̱³³,khʒuŋ³³"	Jingpho
^m̥w	m̥ w	M W	Consonant Consonant	2	U+005E U+006D U+0325 U+0077	"m̥we²²,m̥we⁵⁵"	RangoonBurmese
^m̥ʐ	m̥ ʐ	M S	Consonant Consonant	6	U+005E U+006D U+0325 U+0290	"m̥ʐaŋ³¹ma³¹lɔʔ³¹,m̥ʐop⁵⁵,m̥ʐəʔ⁵⁵"	Achang
^ndz	ⁿdz	T	Cluster	92	U+005E U+006E U+0064 U+007A	"ndzɐ⁵⁵ndzɐ⁵³,ndzɿ³³ji⁵⁵,ndzɿ̄³³"	AmdoTibetanBlabrang,AmdoTibetanZeku,DafangYi,DanbaErgong,Ersu,Guiqiong,KhamsTibetan,LijiangNaxi,MaerkangrGyalrong,Muya,Namuyi,XideYi,YajiangQueyu
^ndʑ	ⁿdʑ	T	Cluster	82	U+005E U+006E U+0064 U+0291	"ndʑo³⁵zi⁵⁵,ndʑo⁵³po⁵³,ndʑɔ tɕɯ"	AmdoTibetanBlabrang,AmdoTibetanZeku,DafangYi,DanbaErgong,Ersu,Guiqiong,KhamsTibetan,LijiangNaxi,Muya,Namuyi,XideYi,YajiangQueyu
^nsh	n sʰ	N S	Consonant Consonant	1	U+005E U+006E U+0073 U+0068	"nshio nshio"	DanbaErgong
^n̥w	n̥ w	N W	Consonant Consonant	1	U+005E U+006E U+0325 U+0077	"n̥wɑ²²"	RangoonBurmese
^phs	pʰ s	P S	Consonant Consonant	2	U+005E U+0070 U+0068 U+0073	"phsɿ⁵⁵"	Ersu
^phw	pʰ w	P W	Consonant Consonant	10	U+005E U+0070 U+0068 U+0077	"phwĩ⁵³,phwɑi¹,phwɑŋ¹"	RangoonBurmese,WrittenBurmese
^phʂ	pʰ ʂ	P S	Consonant Consonant	5	U+005E U+0070 U+0068 U+0282	"phʂɛ³⁵,phʂɯ,phʂɿ⁵⁵"	DanbaErgong,Ersu,Namuyi
^phʐ	pʰ ʐ	P S	Consonant Consonant	21	U+005E U+0070 U+0068 U+0290	"phʐa⁵³,phʐɑ¹³qa¹³tsɛ¹³,phʐɑ¹³stə⁵⁵mi¹³"	Achang,QinghuaPumi,TaobaPumi,TaopingQiang
^phʒ	pʰ ʒ	P S	Consonant Consonant	13	U+005E U+0070 U+0068 U+0292	"phʒaŋ³¹,phʒoŋ³³,phʒɛ¹³ȵø⁵⁵"	Jingpho,QinghuaPumi
^qhs	qʰ s	K S	Consonant Consonant	5	U+005E U+0071 U+0068 U+0073	"qhsu,qhsɑ,qhsɑ bu lu"	MawoQiang
^qhʂ	qʰ ʂ	K S	Consonant Consonant	5	U+005E U+0071 U+0068 U+0282	"qhʂə,qhʂə bu lu,qhʂə məs"	DanbaErgong,MawoQiang
^rsh	r sʰ	R S	Consonant Consonant	1	U+005E U+0072 U+0073 U+0068	"rshɿ²¹ȵi⁵⁵"	XideYi
^ths	tsʰ	C	Consonant	1	U+005E U+0074 U+0068 U+0073	"thsɛ³³tə⁵⁵"	Xumi
^thw	tʰ w	T W	Consonant Consonant	6	U+005E U+0074 U+0068 U+0077	"thwe³,thwɑ³rɑȵ²,thwɑŋ³"	WrittenBurmese
^tsh	tsʰ	C	Consonant	1535	U+005E U+0074 U+0073 U+0068	"tshe wa ɣsəm,tshe³³dɯ³¹ȵi³³,tshɤ³¹"	Achang,AmdoTibetanBlabrang,AmdoTibetanZeku,Anong,Atsi,BijiangBai,BijiangNusu,BlackLahu,CaiyuanHani,DafangYi,DaliBai,DanbaErgong,Darang,DazhaiHani,Ersu,Guiqiong,Idu,JianchuanBai,Jinuo,Kaman,KhamsTibetan,LhasaTibetan,LijiangNaxi,Lisu,MaerkangrGyalrong,MamaTshona,Maru,MawoQiang,MileYi,MojiangYi,MotuoTsangla,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,ShuikuiHani,TaobaPumi,TaopingQiang,Tujia,WrittenTibetan,XideYi,Xumi,YajiangQueyu,YongningNaxi
^tsʰ	tsʰ	C	Consonant	15	U+005E U+0074 U+0073 U+02B0	"tsʰu³³,tsʰɔ³³,tsʰᴀ³³mᴀ²¹"	BlackLahu,Jinuo,Lisu,MileYi,MojiangYi,NanhuaYi,NanjianYi,XideYi
^tɕh	tɕʰ	C	Consonant	929	U+005E U+0074 U+0255 U+0068	"tɕho⁵⁵ɬɯ³³,tɕhɛ³³mɛ⁵³,tɕhɛŋ pi"	Achang,AmdoTibetanBlabrang,AmdoTibetanZeku,Anong,BijiangBai,BijiangNusu,DafangYi,DaliBai,DanbaErgong,Darang,DazhaiHani,Ersu,Guiqiong,Idu,JianchuanBai,Jinuo,KhamsTibetan,LhasaTibetan,LijiangNaxi,Lisu,MamaTshona,MawoQiang,MileYi,MojiangYi,MotuoTsangla,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,RangoonBurmese,ShuikuiHani,TaobaPumi,TaopingQiang,Tujia,WrittenTibetan,XideYi,Xumi,YajiangQueyu,YongningNaxi
^tɕw	tɕ w	C W	Consonant Consonant	4	U+005E U+0074 U+0255 U+0077	"tɕwe⁵⁵,tɕwe⁵⁵tĩ²²,tɕwɛ⁵⁵"	RangoonBurmese
^tɕʰ	tɕʰ	C	Consonant	5	U+005E U+0074 U+0255 U+02B0	"tɕʰi³³pʰa³³,tɕʰi³³ɣɯ²¹,tɕʰø⁵⁵"	BijiangNusu,DafangYi,Jinuo,MileYi,NanhuaYi
^tʂh	ʈʂʰ	C	Consonant	402	U+005E U+0074 U+0282 U+0068	"tʂheʴ⁴²tʂeʴ⁴²,tʂhi⁵⁵ndzĩ⁵⁵,tʂhɯ̱³³"	Achang,AmdoTibetanBlabrang,AmdoTibetanZeku,Anong,BijiangBai,BijiangNusu,DanbaErgong,Darang,Ersu,Guiqiong,Idu,Kaman,KhamsTibetan,LhasaTibetan,LijiangNaxi,MaerkangrGyalrong,MamaTshona,MawoQiang,MileYi,MotuoTsangla,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,TaobaPumi,TaopingQiang,XideYi,Xumi,YajiangQueyu,YongningNaxi
^tʃh	tʃʰ	T	Consonant	170	U+005E U+0074 U+0283 U+0068	"tʃhiŋ³¹,tʃhu³¹dʒo³³su⁴⁴,tʃhɛ³³gu⁵⁵"	Atsi,Ersu,Guiqiong,Jinuo,Lisu,MaerkangrGyalrong,Maru,MawoQiang,QinghuaPumi,ShuikuiHani,TaopingQiang,Xumi
^tʃʰ	tʃʰ	T	Consonant	1	U+005E U+0074 U+0283 U+02B0	"tʃʰi⁴⁴pʰɛ³⁵"	Lisu
^tʑh	tɕʰ	C	Consonant	1	U+005E U+0074 U+0291 U+0068	"tʑho³³"	Jinuo
^uai	w a i	W A I	Consonant Vowel Vowel	1	U+005E U+0075 U+0061 U+0069	"uai³¹"	Achang
^ueʴ	w e˞	W E	Consonant Vowel	2	U+005E U+0075 U+0065 U+02B4	"ueʴ⁴²,ueʴ⁴⁴"	BijiangBai,DaliBai
^v̩̱	v̠̩	B	Consonant	1	U+005E U+0076 U+0329 U+0331	"v̩̱³³"	ShuikuiHani
^wsh	w sʰ	W S	Consonant Consonant	2	U+005E U+0077 U+0073 U+0068	"wshu"	DanbaErgong
^ɔ̱̃	ɔ̠̃/ɔ̃	U	Vowel	2	U+005E U+0254 U+0331 U+0303	"ɔ̱̃³⁵khjik³¹,ɔ̱̃³⁵phju³¹"	Maru
aːʴ$	a˞ː	A	Vowel	2	U+0061 U+02D0 U+02B4 U+0024	"mupu tshaːʴ,staːʴ"	MawoQiang
iɑ̃u	i ã u	I A Y	Vowel Vowel Vowel	14	U+0069 U+0251 U+0303 U+0075	"kho¹³siɑ̃u¹³,nə¹³iɑ̃u⁵⁵,skhiɑ̃u¹³"	QinghuaPumi
mm³¹	m m̩ ³¹	M M 3	Consonant Consonant Tone	1	U+006D U+006D U+00B3 U+00B9	"ɕa³³mm³¹tsɔ³³mɯ³¹tsha³⁵"	Jinuo
uɑːʴ	w ɑ˞ː	W A	Consonant Vowel	1	U+0075 U+0251 U+02D0 U+02B4	"ʁuɑːʴ"	MawoQiang
uɑ̃ʴ	w ɑ̃˞	W A	Consonant Vowel	2	U+0075 U+0251 U+0303 U+02B4	"kuɑ̃ʴ⁵³ ɑ̃ʴ³¹,tɕhi⁵⁵ge³¹m̩⁵⁵mɑ⁵⁵uɑ̃ʴ⁵⁵"	BijiangNusu
uːʴ$	u˞ː	Y	Vowel	1	U+0075 U+02D0 U+02B4 U+0024	"quːʴ"	MawoQiang
u̱i̱	u̠/u i̱/i	Y I	Vowel Vowel	1	U+0075 U+0331 U+0069 U+0331	"lu̱i̱²¹"	NanhuaYi
uẽɪ̃	w ẽ ɪ	W E I	Consonant Vowel Vowel	1	U+0075 U+1EBD U+026A U+0303	"tʂhuẽɪ̃³³thɪ̃³³"	NanjianYi
²¹|$	²¹	3	Tone	1	U+00B2 U+00B9 U+007C U+0024	"xa⁵⁵lie²¹|"	Tujia
²¹◦◦	+	_	Marker	1	U+00B2 U+00B9 U+25E6 U+25E6	"ɣɑ²¹◦◦ɣɑ²¹◦tʂhɿ"	NanjianYi
²⁴¹$	²⁴¹	6	Tone	74	U+00B2 U+2074 U+00B9 U+0024	"bo²⁴¹,sy³³dzie²⁴¹,ʁuɑ²⁴¹"	TaopingQiang
³³|$	³³	4	Tone	5	U+00B3 U+00B3 U+007C U+0024	"mă³¹kui³³|,mă³¹ʒaŋ³³|,ɕə³³min³³|"	Jingpho,Sulong
³¹|$	³¹	3	Tone	4	U+00B3 U+00B9 U+007C U+0024	"dɯ³¹gɯ³¹|,să³¹nit³¹|,tᴀ³¹|"	Anong,Jingpho,NanhuaYi
³⁵|$	³⁵	2	Tone	3	U+00B3 U+2075 U+007C U+0024	"kɑ³¹sɯŋ³⁵|,kɯ³¹tɑn³⁵|,nɐ³³tsyi³⁵|"	Darang,Kaman,Muya
¹⁵⁵$	¹⁵⁵	6	Tone	2	U+00B9 U+2075 U+2075 U+0024	"ȵi¹⁵⁵,ɑŋ³¹ɕ¹⁵⁵"	NanhuaYi,Trung
ɑːʴ$	ɑ˞ː	A	Vowel	1	U+0251 U+02D0 U+02B4 U+0024	"ɣdʑɑːʴ"	MawoQiang
ɑ̱̃ʴ	ɑ̃˞̠/ɑ̃˞	A	Vowel	2	U+0251 U+0331 U+0303 U+02B4	"ʔɑ̱̃ʴ⁵³,ʔɑ̱̃ʴ⁵³tɑ⁵⁵ɑ³¹"	BijiangNusu
əːʴ$	ə˞ː	E	Vowel	1	U+0259 U+02D0 U+02B4 U+0024	"qhəːʴ"	MawoQiang
⁵³|$	⁵³	3	Tone	5	U+2075 U+00B3 U+007C U+0024	"dɯ³¹gɯ⁵³|,le³¹ŋe⁵³|,nə³⁵tsi⁵³|"	Guiqiong,MamaTshona,TaobaPumi,Trung
⁵³⁵$	⁵³⁵	6	Tone	2	U+2075 U+00B3 U+2075 U+0024	"guɯt⁵³⁵,lɑm⁵³ɑ³¹lɑ⁵³⁵"	Kaman
⁵⁵|$	⁵⁵	5	Tone	6	U+2075 U+2075 U+007C U+0024	"i³¹dzɯŋ⁵⁵|,nə¹³tsə⁵⁵|,sɯ³¹ɲĭt⁵⁵|"	Anong,Atsi,Ersu,QinghuaPumi,Trung,Xumi
⁵⁶⁵$	⁵⁵	5	Tone	1	U+2075 U+2076 U+2075 U+0024	"dʑɛ³⁵do⁵⁶⁵"	Muya
^tshw	tsʰ w	C W	Consonant Consonant	2	U+005E U+0074 U+0073 U+0068 U+0077	"tshwa,tshwa khu"	WrittenTibetan
^tɕhw	tɕʰ w	C W	Consonant Consonant	2	U+005E U+0074 U+0255 U+0068 U+0077	"tɕhwe⁵⁵,tɕhwe⁵⁵mɑ⁵³"	RangoonBurmese
